FP1     FP2     F3      F4      C3      C4      P3      P4      O1      O2      F7      F8      T7      T8      P7      P8      Fz      Cz      Pz      A1      A2      EKG     ATM     EO1     EO2     EM1     EM2     PHO    
 139.701 152.572  -40.91 75.6849 103.907 142.959 193.898 201.831 239.927 212.113 126.579 158.423 261.236 208.416 268.934 202.154 -35.127 70.4424 159.847 -48.148 -7.6153 24.5665 23.0323 21.3821 21.5138 20.7698 21.1147 14.9138
 138.803 151.305  -43.38 78.2389 106.122 148.444   200.6 208.449 233.717 212.235 120.092 158.495 245.233 201.881 253.623 194.834 -35.461 78.2179 171.951 -53.245 -4.3007 25.1145 22.9615 21.3702 21.5481 20.7955 21.1186 14.9138
 137.428 149.673 -45.468 80.3956 107.954 153.274 206.902 214.158 225.927 210.279 112.784 157.841 228.922  194.53 237.786 186.208 -35.701  86.051 183.001 -52.751 1.07877 25.5096 22.8786  21.353 21.6008 20.8185 21.1326 14.9138
 135.528 147.601 -47.103 82.0764 109.524 157.379 212.948 218.936 216.805 206.357 104.908 156.473 212.698 186.466 221.745 176.419 -35.906 93.9241 193.141 -46.114 6.11796 25.6596 22.7913 21.3401 21.6656 20.8407 21.1583 14.9138
 133.051 144.971 -48.234 83.2286 110.932 160.696  218.79  222.75 206.617 200.617 96.6875 154.388 196.965 177.821 205.756 165.661 -36.093  101.81 202.549 -35.549  11.011 25.5624 22.7127 21.3397 21.7325  20.861 21.1884 14.9138
  129.96 141.645 -48.821 83.8272 112.251 163.199 224.367 225.571 195.632  193.25 88.3063 151.585 182.095 168.743  190.02 154.154 -36.265  109.66 211.399  -25.51 18.5223  25.266 22.6487 21.3516 21.7967 20.8769 21.2143 14.9139
 126.247  137.54 -48.843 83.8774 113.501 164.899 229.505 227.382 184.083 184.497 79.9366 148.101 168.328 159.408 174.668 142.106 -36.425 117.412 219.825 -19.309  30.131  24.821 22.5931 21.3693 21.8582 20.8867  21.233 14.9139
 121.974 132.692 -48.307 83.4092 114.634 165.828 233.926 228.159  172.14 174.617  71.755 144.042 155.671 149.996  159.74 129.688 -36.576 125.006 227.895 -16.701 43.4733 24.2934 22.5373 21.3886 21.9149 20.8897 21.2456 14.9139
  117.27 127.238 -47.258 82.4741 115.554 166.009 237.286 227.863 159.898 163.849 63.9168 139.553 143.941 140.636 145.189 117.032 -36.708   132.4 235.623 -14.653 54.4371 23.7761 22.4756 21.4104 21.9584 20.8849  21.254 14.9139
 112.297 121.355 -45.782 81.1488 116.147 165.448  239.23 226.433 147.409 152.397 56.5154 134.781  132.85 131.396 130.922 104.243  -36.78 139.576 242.969 -10.105  60.956 23.3584  22.402 21.4351 21.9806 20.8706 21.2585 14.9139
 107.198   115.2 -43.993 79.5352 116.316 164.144 239.462  223.82 134.709 140.452 49.5621 129.828   122.1  122.33 116.847 91.4162 -36.753 146.534 249.847  -2.536 63.8334 23.1024 22.3104 21.4579 21.9836 20.8467 21.2597 14.9139
 102.049 108.897 -42.019 77.7524 116.005  162.13 237.809 220.046 121.852 128.215 42.9858 124.753 111.474 113.519 102.918 78.6432 -36.617 153.283 256.135 5.80754 64.2497 23.0406 22.1953   21.47 21.9786 20.8155 21.2602 14.9139
 96.8661  102.53 -39.983 75.9144 115.224 159.508 234.304 215.254 108.933   115.9 36.6744 119.601 100.883 105.051 89.1523 66.0265   -36.4 159.822 261.718 12.1928 61.9155 23.1751 22.0563 21.4661 21.9743 20.7814 21.2633 14.9139
 91.6677 96.1499 -37.974 74.1017 114.053 156.424 229.213 209.696 96.1052 103.713 30.5458 114.425 90.3353  96.987 75.6338 53.6683 -36.141 166.132 266.519 15.9898 56.6389  23.486 21.9006  21.448 21.9705  20.747 21.2688 14.9139
 86.5161 89.7917 -36.034 72.3457 112.615 153.023 222.995 203.648 83.5514 91.8123 24.5735 109.271 79.8668 89.3358 62.4859 41.6506 -35.861 172.173 270.515 19.0743 50.8128  23.936 21.7405 21.4199 21.9629 20.7126 21.2713 14.9139
 81.4682 83.4719  -34.16 70.6333 111.061 149.426 216.201 197.354 71.4582 80.3103 18.7535 104.154 69.5141 82.0446 49.8485 30.0459 -35.567 177.891 273.733 23.4998  48.633 24.4681 21.5885 21.3833 21.9515 20.6778 21.2639 14.9139
 76.5105 77.1843 -32.326 68.9298 109.546 145.746 209.359 190.996 59.9946 69.2951 13.0678 99.0493  59.316 75.0287 37.8632 18.9567  -35.26 183.247 276.243  29.448 52.1362 25.0074 21.4522 21.3381 21.9394 20.6448 21.2434 14.9139
 71.5702 70.9264 -30.496 67.2026 108.177 142.094 202.875  184.69 49.2931 58.8384 7.48673 93.9259 49.3125 68.2498 26.6503 8.52677 -34.943 188.222 278.119 35.9602 58.7953 25.4743 21.3375 21.2886 21.9266 20.6187 21.2121 14.9139
 66.5868 64.7286 -28.644 65.4317 106.968 138.569 196.979 178.474 39.4398 48.9843  2.0062 88.7496 39.5683 61.7363 16.2816 -1.0958 -34.617 192.798 279.388 42.9801 63.7617 25.8086 21.2519 21.2434 21.9081  20.603 21.1759 14.9139
 61.5584 58.6447 -26.751 63.6087 105.828 135.234 191.731 172.311 30.4811 39.7455 -3.3315 83.4633 30.2136 55.5142 6.76826 -9.8048  -34.26 196.951 280.006  51.743 63.9808 25.9779 21.2029 21.2106  21.879 20.5959 21.1419 14.9139
 56.5268 52.7139 -24.806 61.7319 104.594 132.086 187.019 166.111 22.4354 31.1141 -8.4514 77.9894 21.4169 49.5499 -1.9295 -17.557 -33.834 200.657 279.856 62.6387  59.987 25.9658 21.1936  21.193 21.8421 20.5927 21.1162  14.914
 51.5402 46.9394 -22.808  59.805 103.064 129.057 182.583 159.757 15.2954 23.0745 -13.275 72.2713 13.2962 43.7957 -9.8792  -24.37 -33.302  203.89 278.732 73.6185 54.1988 25.7815 21.2161 21.1884 21.8085 20.5916 21.1017  14.914
 46.6494 41.3073 -20.766 57.8368 101.044 126.041 178.055 153.121 9.03172 15.6077 -17.733   66.32 5.87665 38.2689 -17.156 -30.314 -32.645 206.616 276.364 81.8892 47.6471 25.4858 21.2558 21.1934 21.7886 20.5954 21.0958  14.914
 41.9235 35.8223 -18.698 55.8387 98.3854 122.942 173.064 146.098 3.61105 8.70021 -21.766 60.2115 -0.8493 33.0565 -23.829 -35.505 -31.852 208.814 272.498 86.9794 38.9308 25.1852 21.3011 21.2066 21.7839 20.6069 21.0932  14.914
 37.4261 30.5037 -16.631 53.8248 95.0274 119.731 167.368 138.671 -0.9687 2.38461 -25.329 54.0395 -6.8592 28.2779 -29.939 -40.057 -30.906 210.498 267.015 91.2925 26.7743 24.9835 21.3499 21.2257 21.7887 20.6227 21.0905  14.914
 33.1724 25.3499 -14.591 51.8176 91.0298 116.484 160.914  130.96 -4.6643  -3.217 -28.411 47.8833 -12.124 24.0772 -35.482 -44.012 -29.779 211.713 260.007 97.2049 12.8497 24.9327  21.404 21.2425 21.7995 20.6356 21.0865  14.914
 29.1342 20.3441 -12.605 49.8537 86.5633 113.384 153.815 123.209 -7.4312 -7.9047 -31.031 41.8391 -16.638 20.6147 -40.438  -47.32 -28.458 212.509 251.735 104.479 1.05341  25.025 21.4616  21.246 21.8169 20.6406 21.0807  14.914
 25.2721 15.4954 -10.709 47.9871 81.8506 110.656 146.261 115.715 -9.2785 -11.458 -33.232 36.0777 -20.396  17.996  -44.82 -49.887 -26.961   212.9 242.539 111.287 -6.3185 25.2222  21.518  21.233 21.8412 20.6383 21.0713  14.914
 21.5331 10.8379 -8.9623 46.2933 77.1037 108.507 138.454 108.742 -10.271 -13.695 -35.084 30.8429  -23.39 16.1962 -48.699 -51.657 -25.341 212.853 232.777 117.084 -10.789 25.4782 21.5709 21.2121 21.8675 20.6316 21.0572  14.914
 17.8331  6.3833 -7.4587 44.8752 72.4802 107.089 130.565 102.443 -10.502 -14.518 -36.689 26.3752  -25.66 15.0613 -52.215 -52.672 -23.664 212.315 222.787 123.267 -15.247 25.7344  21.624 21.1956 21.8876 20.6222 21.0385  14.914
 14.0398 2.05727 -6.3243 43.8636 68.0629 106.507 122.721 96.8544 -10.083 -13.934 -38.169 22.8272 -27.317 14.3415 -55.565 -53.102 -22.005 211.252 212.861 130.404 -20.054 25.9192 21.6848 21.1875 21.8976 20.6085 21.0157  14.914
 9.91837 -2.3569 -5.7138 43.4121 63.8511 106.851 114.998 91.9373 -9.1591  -12.04 -39.688 20.2326 -28.541 13.7254 -58.969 -53.203 -20.464 209.676 203.204  136.05 -22.879 25.9837 21.7542 21.1829 21.9037 20.5878 20.9914  14.914
 5.09247 -7.2417 -5.7977 43.6819 59.7577 108.203 107.398  87.604 -7.9571 -9.0454 -41.471 18.5103  -29.66 12.8924 -62.687 -53.314  -19.19 207.616  193.88 136.893 -22.366 25.9358 21.8212 21.1776 21.9154 20.5594 20.9712  14.914
 -0.9096 -13.134 -6.7231 44.8022 55.6219 110.574 99.8017 83.6828 -6.8394  -5.351 -43.793 17.4443 -31.247 11.5159 -67.071 -53.892 -18.389 205.045 184.759  132.41 -20.483 25.8261 21.8738 21.1746 21.9342 20.5249 20.9593  14.914
 -8.5648 -20.679 -8.5495 46.8091 51.2296 113.828 91.9441 79.8489  -6.325 -1.6169 -46.953 16.6422 -34.117 9.14326 -72.599  -55.55 -18.299 201.801 175.501 124.898 -20.218 25.7143 21.9062 21.1803 21.9535 20.4866 20.9559  14.914
 -18.304 -30.548 -11.195 49.6023 46.3207 117.598 83.3937 75.5683 -7.0922 1.21792 -51.242 15.5106   -39.2   5.033 -79.879  -59.06 -19.137 197.544 165.547  115.76 -21.805 25.6455 21.9157 21.1948 21.9679 20.4477 20.9581 14.9141
 -30.508 -43.374 -14.436 52.9498 40.5817 121.225  73.553 70.0884 -9.9566 1.99146 -56.943  13.261 -47.431 -1.8626   -89.6 -65.315 -21.041 191.757 154.121 103.211 -22.656 25.6401 21.8933 21.2114 21.9773 20.4123 20.9615 14.9141
 -45.489 -59.674 -17.936 56.5183 33.6388 123.736 61.6803 62.4918 -15.817 -0.5631 -64.314 8.98031 -59.705 -12.718 -102.49 -75.234 -23.999 183.813 140.264  84.673 -21.087 25.7063  21.824 21.2261 21.9826 20.3859 20.9618 14.9141
  -63.38 -79.735  -21.28 59.8979 25.0568 123.867 46.9303 51.7841 -25.585 -7.6853  -73.56 1.75607 -76.802 -28.603 -119.25 -89.643 -27.755 173.103 122.899 60.5924 -18.713 25.8551 21.6999 21.2433 21.9782 20.3748 20.9559 14.9141
 -83.969 -103.43 -23.999 62.6213 14.3698  120.14 28.4259 36.9795 -40.085  -20.47 -84.772 -9.2063 -99.216 -50.299 -140.46 -109.13 -31.709 159.172 100.933 34.5933 -18.164  26.097 21.5309 21.2684 21.9546 20.3826 20.9439 14.9141
 -106.55 -130.05 -25.605 64.1991 1.17583 110.993  5.4282 17.2359  -59.89  -39.71 -97.899 -24.514 -126.89 -78.083 -166.36 -133.85 -34.856 141.842 73.4208 10.0662 -19.329 26.4222 21.3389 21.2986 21.9078 20.4074 20.9283 14.9141
 -129.85 -158.12 -25.657 64.1855 -14.719 95.0403 -22.392 -7.9142 -85.056 -65.645 -112.74 -44.517 -159.02 -111.45 -196.47 -163.23 -35.807 121.322 39.7874 -11.957 -19.293 26.7696 21.1375 21.3234 21.8463 20.4422 20.9134 14.9141
 -152.01 -185.36 -23.869 62.2851 -33.173 71.4271 -54.683 -38.291 -114.87   -97.7 -128.94 -69.178  -193.9 -148.91 -229.38 -195.69 -32.918 98.2966 0.09656 -31.048 -16.076 27.0119 20.9251 21.3341 21.7852 20.4798 20.9047 14.9141
 -170.59 -208.73 -20.226  58.477 -53.617 40.2952 -90.211 -72.808 -147.67 -134.24 -146.07 -97.905 -228.88 -187.93 -262.53 -228.52 -24.545 73.9834 -44.682 -45.477 -11.047 26.9902  20.702 21.3329 21.7347 20.5131  20.905 14.9141
 -182.84 -224.72 -15.085 53.1095 -74.948 3.25092 -126.73 -109.25 -180.67  -172.4 -163.62 -129.38 -260.47 -224.98 -292.26 -257.85 -9.4454 50.1603 -92.427 -53.846 -6.6763 26.5777 20.4873 21.3288 21.6963  20.534 20.9101 14.9141
 -186.18 -229.88 -9.1996  46.927 -95.439 -36.347    -161 -144.21 -209.97 -208.06 -180.95  -161.4 -284.55 -255.57 -314.05 -278.87 12.7202 29.1264 -139.76 -57.733 -2.8319 25.7322 20.3145 21.3265 21.6683 20.5364 20.9121 14.9141
 -178.83 -221.73 -3.6397 40.9905 -112.77 -73.546 -189.01 -173.45 -230.87 -236.24 -197.14  -190.9 -297.03 -274.75 -323.12 -286.57 40.9163 13.4763 -182.31 -60.939 3.21126 24.5021 20.2139 21.3222 21.6548 20.5207 20.9079 14.9141
 -160.65 -199.69 0.40808 36.4746 -124.31 -102.59 -206.66 -192.65 -238.62 -251.93 -210.92 -214.19 -294.51 -278.05 -315.37  -276.8  72.525 5.59886 -215.42 -65.538 12.9368 22.9857 20.2031 21.3099  21.664 20.4955 20.9036 14.9141
  -133.5 -165.73 1.91243 34.3932 -127.63 -118.23 -210.69 -198.42 -229.56 -251.31 -220.44 -227.54 -274.89 -262.51  -288.4 -247.48 103.604 6.98103  -235.2 -69.459 24.0613  21.287 20.2938   21.29 21.6991 20.4701 20.9074 14.9141
 -101.14 -124.37 0.23095  35.366 -121.16 -117.15 -199.65 -189.29 -202.23 -232.74 -223.27 -227.82 -237.77 -227.45  -242.1 -199.43 129.583  17.585 -239.57  -68.52 32.6663 19.4858 20.4959 21.2686 21.7529 20.4494 20.9202 14.9141
 -68.598 -81.895   -4.77 39.5111 -104.72 -98.832 -174.62 -166.32 -158.11 -197.52 -216.91 -213.35 -184.76 -174.83 -179.21 -136.81 146.208 35.5538 -228.91 -60.319 36.9926 17.6165 20.8087 21.2502 21.8148 20.4342 20.9366 14.9141
 -41.331 -45.292 -12.677 46.4214 -79.929 -65.837 -139.43 -133.18  -101.8 -149.99 -200.07 -184.96    -120 -109.72 -105.65 -66.925 150.519 57.3796 -206.33 -46.209 38.1313 15.6714 21.2061 21.2327 21.8818 20.4253 20.9545 14.9141
 -24.414 -21.159 -22.519 55.1591 -50.146 -23.349 -100.23 -95.572  -40.65 -96.985 -174.07 -146.69 -50.403 -40.291 -30.332 0.67655 141.702 78.5611 -177.18   -30.3 37.2814 13.6405 21.6348  21.211 21.9562 20.4255 20.9777 14.9141
 -21.659 -14.479 -32.851 64.3389 -20.003 21.7657 -64.424 -60.207 16.4977 -46.556 -143.05 -105.23 14.9163 23.1892 36.1899 55.9832 121.462 94.5985 -147.99 -16.724 33.7221  11.555  22.032 21.1871 22.0345 20.4359 21.0092 14.9141
 -34.679 -27.374 -42.048 72.4049 5.54222 62.3341 -39.024 -33.377 61.1054 -6.2858 -112.79 -68.221 66.4155 70.4665 84.0242 90.6901 93.5829 101.996 -125.09 -7.0055 26.4952 9.51794 22.3417 21.1702 22.1033 20.4533 21.0474 14.9141
 -62.132 -58.194 -48.727 78.0472 22.2988 92.3788 -29.019 -19.571 86.9318 18.3757 -88.598 -41.798 96.3878 93.8441 106.321 100.133 62.8071 98.9622 -113.14 0.38227 17.2604 7.72138 22.5241 21.1697 22.1477   20.47 21.0877 14.9141
 -99.756 -101.68 -52.108 80.5393 27.7231 108.237 -36.343 -20.615 91.3312  25.097 -73.685 -29.018 100.821 90.0857 100.743 84.2477 33.5807 85.6177 -114.34 7.57857 9.83021 6.41789 22.5595  21.189 22.1636 20.4796 21.1265 14.9142
  -141.5  -150.5 -52.105 79.8188 21.2582 108.887  -59.84 -35.722  75.331 14.6083 -68.735 -29.646 80.0885  60.836 69.5472 47.1317 9.21161 63.7007 -128.37  15.056 6.35463 5.84523 22.4476  21.226 22.1581 20.4807 21.1612 14.9142
 -181.21 -197.42 -49.145 76.3042 4.09621 95.4983 -96.152 -62.363 42.5978 -10.269 -72.439 -41.181 38.3502 11.5279 18.4382 -4.5969 -8.4081 35.9277 -153.06 22.1798 5.01831 6.14687 22.2061 21.2783 22.1382 20.4778 21.1907 14.9142
 -214.03 -236.85 -43.876 70.6016 -21.396 70.5771 -140.93 -97.333 -2.0174 -45.871 -82.412 -60.227 -17.807 -50.422 -45.224 -63.782 -18.654 5.30266 -185.34 29.1921 2.42279  7.3331 21.8666 21.3452 22.1042 20.4785 21.2143 14.9142
 -236.95 -265.43 -36.925 63.2772  -52.29 37.2034 -189.79  -137.5 -53.647 -88.589 -95.968 -83.495 -80.894 -117.27 -114.07 -124.14 -21.824 -25.411 -221.95 37.5905 -2.3696 9.28983 21.4666 21.4235 22.0555 20.4892 21.2303 14.9142
 -248.72 -281.81 -28.816 54.7928 -85.585 -1.4368 -238.79 -180.07    -108 -135.23 -110.61 -108.21  -143.8 -182.03 -181.68 -180.83 -18.799 -53.992 -259.79 47.9929 -6.8774   11.82  21.042 21.5036 21.9993 20.5152 21.2381 14.9142
 -249.56 -286.11 -19.998 45.5594 -118.51 -42.261 -284.69  -222.6 -161.48 -183.03 -124.25 -132.16 -200.59 -239.05 -242.88 -230.38 -10.795  -78.88 -296.13 58.5378 -8.1292 14.7146 20.6193  21.574  21.948 20.5587 21.2374 14.9142
 -240.69 -279.48 -10.893      36 -148.71 -82.405 -324.93 -262.88 -211.16  -229.5 -135.29 -153.57 -246.76 -284.27 -293.78 -270.54 0.79632 -99.162 -328.69 66.5461 -6.1786 17.8201 20.2165 21.6297 21.9073 20.6174 21.2277 14.9142
 -223.98 -263.66  -1.913 26.5556 -174.25 -119.34  -357.7 -298.91 -254.67 -272.39 -142.59 -171.06 -279.33 -315.29 -331.71 -299.96   14.52 -114.48 -355.77 71.5697 -4.2763 21.0524 19.8513 21.6715 21.8722 20.6843 21.2077 14.9142
 -201.53 -240.72 6.55905 17.6508 -193.74 -150.98 -381.94 -328.98 -290.12 -309.64 -145.45 -183.62 -296.68 -331.22 -355.15 -318.12 28.9582 -124.89 -376.47 75.9833 -5.4508 24.3598 19.5439  21.701 21.8352 20.7495  21.177 14.9142
 -175.38 -212.82 14.1891 9.66027 -206.27 -175.78 -397.34 -351.67 -316.12 -339.44 -143.54 -190.65 -298.43 -332.36 -363.64 -325.11 42.8241  -130.7  -390.7 82.1335 -9.2984 27.6849 19.3121 21.7162 21.7957 20.8044 21.1375 14.9142
 -147.36 -181.97  20.695 2.89545 -211.53 -192.78 -404.11 -366.05  -331.8 -360.36 -136.85 -191.87 -285.28 -319.84 -357.57 -321.46  55.038 -132.38 -398.96 89.7757 -12.629 30.9446 19.1654 21.7142 21.7592 20.8447 21.0932 14.9142
 -118.97 -149.93 25.8507 -2.4056 -209.72 -201.66 -402.77 -371.67  -336.8 -371.45 -125.61 -187.34  -258.8 -295.41 -338.13 -308.07 64.7811 -130.47 -401.99 97.1128 -13.393  34.025 19.1074 21.6958 21.7289 20.8699 21.0488 14.9142
 -91.308 -118.06 29.5069 -6.0986 -201.44 -202.65 -393.87 -368.58  -331.3 -372.37 -110.31 -177.44 -221.26 -261.32 -307.11 -286.11 71.5266 -125.58 -400.56 103.647 -13.058 36.7965 19.1413 21.6653 21.7007 20.8791 21.0078 14.9142
 -65.115 -87.352 31.6042 -8.1399 -187.62 -196.51 -377.98 -357.18 -315.98 -363.39 -91.611 -162.77 -175.25 -220.02 -266.63 -256.96  75.047 -118.36 -395.24  110.79 -14.279 39.1409 19.2708 21.6254 21.6682 20.8696 20.9733 14.9142
 -40.804 -58.454 32.1545 -8.5591 -169.37  -184.3 -355.67 -338.23 -291.97 -345.34 -70.317 -144.13 -123.42 -173.95 -219.05 -222.17 75.4015 -109.44 -386.34 119.088 -17.103 40.9781 19.4942 21.5741 21.6315 20.8403 20.9482 14.9142
 -18.564 -31.724  31.212 -7.4295 -147.91  -167.3 -327.73  -312.8 -260.76 -319.51 -47.321 -122.43 -68.385 -125.37 -166.76 -183.38 72.8977 -99.405 -373.96 126.097  -18.87 42.2782 19.7961 21.5068 21.5966 20.7943 20.9343 14.9142
 1.55244  -7.339 28.8814 -4.8749 -124.48 -146.82 -295.28 -282.29 -224.15 -287.54  -23.54 -98.634 -12.545 -76.235 -112.18 -142.29  68.014 -88.735 -357.98 128.566 -17.919 43.0565   20.15 21.4237 21.5653 20.7386   20.93 14.9142
 19.5741 14.6221 25.3546 -1.1037 -100.23 -124.18 -259.69 -248.28 -184.14 -251.33 0.14658 -73.746 41.9263 -28.195  -57.63 -100.66 61.3006  -77.82 -338.26 126.083  -15.96 43.3656 20.5323 21.3338 21.5308 20.6815 20.9295 14.9142
 35.5927 34.1377  20.928 3.57649 -76.168 -100.66 -222.45 -212.44 -142.73 -212.81 22.9608 -48.732 93.2149 17.3443 -5.2022 -60.171 53.3225 -66.952 -314.81 121.066 -15.786  43.273 20.9299 21.2514 21.4865 20.6291 20.9281 14.9142
 49.7545 51.2474 15.9695 8.79108 -53.064 -77.353 -184.95 -176.35 -101.76 -173.79  44.298 -24.455 139.942 59.2248 43.3463 -22.304 44.6394 -56.309 -287.98 115.014   -17.5 42.8037 21.3333 21.1869 21.4378 20.5845 20.9266 14.9142
 62.2265 66.0601 10.8493 14.1648 -31.475 -55.183  -148.4 -141.38 -62.832 -135.85 63.7611 -1.6128 181.132 96.5601 86.6718 11.7267 35.7621 -45.975 -258.52 106.154 -18.444 41.8937 21.7241 21.1412    21.4 20.5492 20.9291 14.9142
 73.1508 78.7451 5.87334  19.389 -11.737 -34.797 -113.76 -108.64 -27.229 -100.23 81.1255 19.2945 216.124  128.77 123.856  41.057 27.1004 -35.971  -227.4  91.808 -16.929 40.4151 22.0765 21.1094 21.3845 20.5272 20.9384 14.9142
 82.6139 89.4953 1.24886 24.2583 6.00991 -16.567 -81.674 -78.856 4.15967  -67.78 96.2706  37.954 244.546 155.567 154.402 65.2125 18.9497  -26.28 -195.69 72.1957 -14.623 38.2462 22.3731 21.0894 21.3901 20.5226 20.9531 14.9142
 90.6625 98.4924 -2.9134 28.6669 21.7783  -0.602  -52.53 -52.426 30.8429 -39.004 109.146 54.2057 266.317 176.941 178.185 84.0871  11.506 -16.862  -164.3 50.5849  -14.27 35.3235 22.6143 21.0811 21.4077 20.5354 20.9703 14.9142
 97.3541 105.906 -6.5868 32.5876 35.6751 13.1949 -26.443 -29.429 52.6829 -14.083 119.762 68.0159 281.622 193.152 195.382 97.8712 4.88002 -7.6595 -133.91 29.8595  -15.93 31.6687 22.8108 21.0803 21.4312 20.5586  20.989 14.9142
 102.789 111.907 -9.8155 36.0578  47.846  25.078 -3.3453 -9.6938 69.8344  7.0612 128.167 79.4742 290.828  204.68 206.405 106.983 -0.8836 1.40138 -104.97  10.627  -16.91 27.4049 22.9674 21.0793 21.4632 20.5836 21.0107 14.9142
 107.098 116.668  -12.69 39.1671 58.4456 35.4015 16.9666 7.13836 82.6792 24.7248 134.398 88.7894 294.402 212.122 211.836 112.011 -5.7774 10.4043 -77.702 -6.5081 -15.494 22.7867 23.0781 21.0738 21.5103  20.606 21.0377 14.9142
 110.415 120.333 -15.314 42.0322 67.6324 44.5497 34.7845 21.5384 91.7562 39.3506 138.489 96.2526 292.916 216.098 212.383 113.654 -9.8196 19.4264 -52.173 -18.767 -13.333 18.2551 23.1402 21.0663 21.5748 20.6271 21.0699 14.9142
  112.89 123.017 -17.773 44.7543 75.5693  52.871 50.4526 34.0075 97.6851 51.4324  140.52  102.17 287.079 217.171 208.835 112.651 -13.052 28.5123 -28.296 -23.205 -13.163  14.454 23.1643 21.0635 21.6506 20.6488 21.1043 14.9142
 114.727 124.843 -20.112 47.3798 82.4166 60.6387 64.3304 45.0101 101.086 61.4247 140.664 106.811 277.687 215.844 201.995 109.707  -15.53 37.6617 -5.8957 -20.099 -15.038 12.1066 23.1697 21.0686 21.7294 20.6702 21.1351 14.9142
  116.16 125.969 -22.337 49.9016 88.3243  68.037 76.7602   54.94 102.509 69.6976 139.177  110.39 265.514  212.61 192.612 105.444 -17.317 46.8382 15.2229 -12.793 -16.265  11.781 23.1704 21.0803 21.8101 20.6875 21.1591 14.9143
 117.362  126.56 -24.451 52.3017 93.4382 75.1597 88.0483 64.1163   102.4 76.5436 136.328 113.082 251.277 208.017 181.352 100.374   -18.5 55.9852 35.2405 -4.0339 -15.123 13.6937 23.1675 21.0968 21.8971  20.698 21.1786 14.9143
 118.396 126.738 -26.469 54.5816 97.9073  82.022 98.4621  72.796 101.132  82.211 132.333 115.035 235.668  202.62 168.803 94.8982 -19.192 65.0416 54.3209  6.3499 -13.256 17.6354 23.1567 21.1202 21.9892 20.7003 21.1981 14.9143
 119.244 126.559 -28.417 56.7561 101.865 88.5916 108.226 81.1745 99.0248 86.9155 127.372 116.386 219.329 196.834 155.478 89.2989 -19.521 73.9518 72.6179 19.5447 -13.376 23.0083 23.1387 21.1541 22.0758 20.6919 21.2168 14.9143
 119.838  126.02 -30.305 58.8368 105.406 94.8314 117.509 89.3761 96.3297 90.8259 121.617 117.247 202.796 190.833 141.782 83.7412 -19.623 82.6735  90.272 34.3008 -15.503 28.9618 23.1167 21.1973 22.1449 20.6685 21.2281 14.9143
 120.052 125.062 -32.128 60.8282   108.6 100.736 126.419 97.4605 93.2159 94.0675 115.228 117.676 186.475 184.583 128.014 78.2997 -19.639 91.1807 107.395 46.3508 -16.884 34.6076 23.0875 21.2409 22.1952 20.6297 21.2265 14.9143
 119.718 123.598 -33.869 62.7285 111.496 106.348 134.993 105.449  89.776 96.7471 108.338 117.669 170.667 177.986 114.389 72.9983 -19.726  99.462 124.055 51.2504 -15.714 39.2603 23.0397 21.2747 22.2338 20.5829 21.2122 14.9143
 118.683 121.558 -35.513 64.5289 114.089 111.758 143.201 113.352 86.0408 98.9719 101.064 117.206 155.615 171.019 101.077 67.8485 -20.027  107.51 140.258 47.1296 -13.526 42.5802 22.9639 21.2951  22.264 20.5389 21.1893 14.9143
 116.866 118.908 -37.047 66.2114 116.313 117.079 150.962 121.171 82.0104 100.852 93.5341 116.293 141.533 163.814 88.2233 62.8908 -20.643 115.312 155.957 35.3864 -12.895 44.5639 22.8609 21.3052  22.281 20.5052 21.1613 14.9143
 114.276 115.658 -38.451 67.7507 118.065 122.401 158.151 128.893 77.7012  102.49 85.9025 114.972 128.582 156.639 75.9465 58.2252 -21.616 122.848 171.057 19.6924 -13.687 45.4444 22.7399 21.3088 22.2796 20.4829 21.1305 14.9143
